0 0.603271 0.603383 0.594507 0.675686 0.552055
1 0.594419 0.595223 0.610025 0.569568 0.568300
2 0.630518 0.630477 0.583684 0.564907 0.536879
3 0.786839 0.788071 0.822874 0.755958 0.796766
4 0.724569 0.729665 0.756836 0.770467 0.769390
5 0.774937 0.774352 0.774589 0.781578 0.782143
6 0.757615 0.758432 0.747144 0.742681 0.743806
7 0.516230 0.510667 0.529574 0.547569 0.543888
