0 0.732342 0.732299 0.634596 0.598064 0.572662
1 0.770117 0.770534 0.823152 0.687658 0.668434
2 0.893489 0.893084 0.813821 0.853044 0.812865
3 0.877299 0.876521 0.845855 0.855049 0.798336
4 0.905301 0.904839 0.845521 0.848840 0.830032
5 0.897904 0.897074 0.836458 0.859923 0.814341
