0 38.889606 46.359764 477.941979 424.280178
1 35.361651 42.123611 448.311713 397.092422
2 167.518852 194.878519 1801.809569 1574.071760
3 155.153729 362.937118 1463.259611 1282.860133
4 38.494765 45.534729 484.784366 433.850420
5 40.511429 48.460827 521.524295 470.721709
6 52.845076 64.705508 676.250632 604.611582
7 44.859262 59.240412 567.379351 503.396616
