0 -0.006584 -0.006596 -0.004779 -0.004798 -0.004827
1 -0.007322 -0.007254 -0.005004 -0.004964 -0.005052
2 -0.006196 -0.006293 -0.004942 -0.004233 -0.004629
3 -0.007818 -0.007799 -0.005460 -0.004915 -0.005355
4 -0.006842 -0.006856 -0.005463 -0.004861 -0.005205
5 -0.007589 -0.007330 -0.005714 -0.004982 -0.005403
