0 -0.003318 -0.003318 -0.002946 -0.002719 -0.002753
1 -0.025518 -0.025552 -0.005007 -0.004956 -0.004977
2 -0.007310 -0.007007 -0.004800 -0.004720 -0.004727
3 -0.018398 -0.018535 -0.016018 -0.018998 -0.018158
4 -0.029804 -0.029261 -0.010744 -0.010612 -0.010633
5 -0.015787 -0.015827 -0.009333 -0.009108 -0.009132
6 -0.010757 -0.010674 -0.007480 -0.007273 -0.007266
7 -0.003579 -0.003625 -0.002861 -0.002402 -0.002379
