0 0.527372
1 0.527372
2 0.527369
3 0.527369
4 0.527366
5 0.509796
6 0.509542
7 0.465894
8 0.463979
9 0.432800
10 0.294324
11 0.243979
12 0.225266
13 0.222002
14 0.193312
15 0.187534
16 0.175630
17 0.169704
18 0.146530
19 0.144382
20 0.136942
21 0.111185
22 0.100577
23 0.094569
24 0.094191
25 0.092840
26 0.090829
27 0.085096
28 0.084625
29 0.082404
30 0.080763
31 0.080553
32 0.077030
33 0.075865
34 0.075681
35 0.069389
36 0.068050
37 0.066487
38 0.063334
39 0.060885
40 0.059751
41 0.054318
42 0.054318
43 0.054311
44 0.053427
45 0.053394
46 0.053128
47 0.051037
48 0.049311
49 0.048136
50 0.045975
51 0.045975
52 0.045855
53 0.045125
54 0.044456
55 0.043960
56 0.043862
57 0.043476
58 0.043238
59 0.042832
60 0.041667
61 0.041520
62 0.041514
63 0.040333
64 0.040117
65 0.040078
66 0.039480
67 0.039059
68 0.038720
69 0.038720
70 0.038632
71 0.037723
72 0.036864
73 0.036861
74 0.036861
75 0.036206
76 0.036155
77 0.036040
78 0.035911
79 0.035861
80 0.034103
81 0.033801
82 0.033454
83 0.032991
84 0.032978
85 0.032623
86 0.031876
87 0.030145
88 0.030142
89 0.030141
90 0.029133
91 0.028815
92 0.025574
93 0.024415
94 0.023825
95 0.022968
96 0.022516
97 0.022446
98 0.022229
99 0.022004
