0 0.518339
1 0.518335
2 0.518335
3 0.518335
4 0.518335
5 0.518335
6 0.510422
7 0.510194
8 0.480627
9 0.469528
10 0.294750
11 0.285381
12 0.220812
13 0.218468
14 0.183237
15 0.176318
16 0.163855
17 0.158784
18 0.157388
19 0.135943
20 0.109647
21 0.105990
22 0.101640
23 0.097429
24 0.090155
25 0.088061
26 0.082041
27 0.080486
28 0.080317
29 0.076677
30 0.076226
31 0.073656
32 0.072378
33 0.069214
34 0.068938
35 0.068319
36 0.064515
37 0.062901
38 0.062893
39 0.062893
40 0.061805
41 0.057376
42 0.057123
43 0.056903
44 0.056521
45 0.055901
46 0.051741
47 0.048445
48 0.047749
49 0.046904
50 0.046598
51 0.046594
52 0.046031
53 0.044849
54 0.043992
55 0.042207
56 0.042203
57 0.041360
58 0.040030
59 0.038712
60 0.038354
61 0.037314
62 0.037294
63 0.036679
64 0.036570
65 0.036499
66 0.035991
67 0.034823
68 0.034823
69 0.031779
70 0.031202
71 0.030827
72 0.030406
73 0.030190
74 0.029606
75 0.028781
76 0.028466
77 0.026005
78 0.025996
79 0.025992
80 0.025591
81 0.025360
82 0.024717
83 0.024717
84 0.023953
85 0.023597
86 0.022926
87 0.022664
88 0.022619
89 0.020382
90 0.019233
91 0.018885
92 0.018885
93 0.018691
94 0.018638
95 0.018516
96 0.018288
97 0.018135
98 0.017974
99 0.017968
