0 421.354834 1494.471651 3324.520321 3024.300323
1 421.504405 1656.648923 3292.825647 2997.075818
2 354.256262 1001.149513 2969.525440 2708.719328
3 353.887658 1063.399061 3007.571623 2732.140800
4 383.830275 1580.623022 3480.260543 3158.785206
5 350.981787 1166.723572 3147.508699 2867.050649
