0 0.092035
1 0.088845
2 0.084778
3 0.082079
4 0.080343
5 0.078482
6 0.072311
7 0.072302
8 0.071322
9 0.071313
10 0.070901
11 0.066587
12 0.064533
13 0.063526
14 0.063125
15 0.062802
16 0.062120
17 0.061047
18 0.060672
19 0.058636
20 0.058553
21 0.057788
22 0.057779
23 0.057779
24 0.056137
25 0.051141
26 0.050867
27 0.050616
28 0.049222
29 0.046585
30 0.046240
31 0.046003
32 0.045659
33 0.045632
34 0.043304
35 0.043033
36 0.043033
37 0.041215
38 0.040932
39 0.040878
40 0.040393
41 0.040280
42 0.039986
43 0.039660
44 0.038383
45 0.038184
46 0.036821
47 0.036649
48 0.036649
49 0.035723
50 0.035714
51 0.035714
52 0.035714
53 0.035714
54 0.035714
55 0.035714
56 0.035714
57 0.035714
58 0.035714
59 0.035714
60 0.035714
61 0.035714
62 0.035714
63 0.035714
64 0.035714
65 0.035714
66 0.035714
67 0.035714
68 0.035714
69 0.035714
70 0.035714
71 0.035714
72 0.035714
73 0.035714
74 0.035714
75 0.035714
76 0.035714
77 0.035705
78 0.035705
79 0.035705
80 0.035705
81 0.035705
82 0.035705
83 0.035705
84 0.035705
85 0.035705
86 0.035705
87 0.035705
88 0.035705
89 0.035705
90 0.035696
91 0.035696
92 0.035696
93 0.035696
94 0.035696
95 0.035687
96 0.035687
97 0.035687
98 0.035687
99 0.035678
