0 1401.488281 3136.632812 24.500000 43.343750 43.343750
1 1324.816406 2988.437500 34.496094 43.296875 43.296875
2 5199.386719 11775.984375 33.363281 43.765625 43.765625
3 4306.093750 9764.984375 24.695312 43.468750 43.468750
4 1343.066406 2934.984375 24.492188 43.750000 43.750000
5 1386.195312 3039.468750 25.339844 43.191406 43.191406
6 1780.746094 4190.046875 24.890625 43.253906 43.253906
7 1522.214844 3298.269531 23.207031 43.281250 43.281250
