0 0.219759
1 0.219171
2 0.186741
3 0.156660
4 0.138045
5 0.119471
6 0.113535
7 0.105723
8 0.090573
9 0.085482
10 0.081040
11 0.078357
12 0.074737
13 0.074735
14 0.071781
15 0.069133
16 0.068227
17 0.067518
18 0.060086
19 0.054697
20 0.051250
21 0.049672
22 0.048757
23 0.046103
24 0.044785
25 0.040496
26 0.039195
27 0.038114
28 0.037923
29 0.037499
30 0.036956
31 0.034181
32 0.034175
33 0.034172
34 0.031697
35 0.030981
36 0.028718
37 0.028593
38 0.028593
39 0.026215
40 0.026142
41 0.025038
42 0.024915
43 0.024004
44 0.023968
45 0.022704
46 0.022066
47 0.021055
48 0.020717
49 0.020013
50 0.019617
51 0.019608
52 0.019585
53 0.019456
54 0.019348
55 0.018982
56 0.018407
57 0.018182
58 0.017153
59 0.016258
60 0.016256
61 0.016183
62 0.016182
63 0.014948
64 0.014501
65 0.013704
66 0.013459
67 0.013456
68 0.013051
69 0.012972
70 0.012249
71 0.012132
72 0.012096
73 0.011664
74 0.011632
75 0.011622
76 0.011622
77 0.011321
78 0.011321
79 0.011216
80 0.011214
81 0.011028
82 0.010746
83 0.010744
84 0.010721
85 0.010721
86 0.010620
87 0.010620
88 0.010319
89 0.010287
90 0.010212
91 0.010132
92 0.010121
93 0.010085
94 0.010084
95 0.009866
96 0.009753
97 0.009433
98 0.009344
99 0.009328
